2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.2272 1.0668 0.9782) (-0.1006 -0.0389 0.0269) (1.0073 0.9903 1.0747),B,T2.8 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C001_210512N7,S-Gamut3.Cine/S-Log3,,,,,,,,07:49:21:11,,,B069C001_210512N7.mxf,,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,069,4096x3024,,174,,001,,0.02002315,,,07:48:28:03,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,09:27:34.00,SD30-A1: GT184T01,,09:25:54.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,T2.8,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C002_210512YR,S-Gamut3.Cine/S-Log3,,,,,,,,09:27:24:11,,,B069C002_210512YR.mxf,ND1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,069,4096x3024,,GT184,,002,,0.02002315,,SD30-A1,09:25:59:19,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,09:34:55.00,SD30-A1: GT184T02,,09:33:17.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,T2.8,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C003_210512WU,S-Gamut3.Cine/S-Log3,,,,,,,,09:34:34:11,,,B069C003_210512WU.mxf,ND1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,069,4096x3024,,GT184,,003,,0.02002315,,SD30-A1,09:33:30:11,02,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,09:39:49.00,SD30-A1: GT184T03,,09:38:16.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,T2.8,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C004_210512QO,S-Gamut3.Cine/S-Log3,,,,,,,,09:39:41:11,,,B069C004_210512QO.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,GT184,,004,,0.02002315,,SD30-A1,09:38:13:15,03,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,09:41:36.00,SD30-A1: GT184T04,,09:40:22.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C005_210512KF,S-Gamut3.Cine/S-Log3,,,,,,,,09:41:31:23,,,B069C005_210512KF.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,GT184,,005,,0.02002315,,SD30-A1,09:40:16:19,04,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,10:24:10.00,SD30-A1: GT184AT01,,10:22:10.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C006_210512K7,S-Gamut3.Cine/S-Log3,,,,,,,,10:23:15:15,,,B069C006_210512K7.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,GT184A,,006,,0.02002315,,SD30-A1,10:22:24:15,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,JJ,,0,5600
,,10:25:43.00,SD30-A1: GT184AT02,,10:24:10.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C007_2105126E,S-Gamut3.Cine/S-Log3,,,,,,,,10:25:31:07,,,B069C007_2105126E.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,GT184A,,007,,0.02002315,,SD30-A1,10:24:25:11,02,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,JJ,,0,5600
,,10:30:12.00,SD30-A1: GT184AT03,,10:29:15.00,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C008_210512R1,S-Gamut3.Cine/S-Log3,,,,,,,,10:30:47:23,,,B069C008_210512R1.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,GT184A,,008,,0.02002315,,SD30-A1,10:29:25:07,03,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,10:32:47.00,SD30-A1: GT184AT05,,10:32:06.00,1.0000,(1.3176 1.1391 1.0470) (-0.1414 -0.0766 -0.0051) (0.9974 0.9907 1.0997),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C009_210512HA,S-Gamut3.Cine/S-Log3,,,,,,,,10:32:47:07,,,B069C009_210512HA.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,GT184A,,009,,0.02002315,,SD30-A1,10:32:09:23,05,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1414 -0.0766 -0.0051) (0.9974 0.9907 1.0997),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/B069/B069CAJQ/Clip/B069C010_210512XE,S-Gamut3.Cine/S-Log3,,,,,,,,10:34:02:19,,,B069C010_210512XE.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,069,4096x3024,,184,,010,,0.02089372,,,10:33:12:23,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
