2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (1.0148 0.9859 1.0961),A,T2.8,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C001_210512ZD,S-Gamut3.Cine/S-Log3,,,,,,,,09:27:20:11,,,A063C001_210512ZD.mxf,ND1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,063,4096x3024,,184,,001,,0.02002315,,,09:26:09:15,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (1.0148 0.9859 1.0961),A,T2.8,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C002_210512TF,S-Gamut3.Cine/S-Log3,,,,,,,,09:34:34:03,,,A063C002_210512TF.mxf,ND1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,063,4096x3024,,184,,002,,0.02002315,,,09:33:27:23,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (1.0148 0.9859 1.0961),A,T2.8,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C003_210512QV,S-Gamut3.Cine/S-Log3,,,,,,,,09:39:42:23,,,A063C003_210512QV.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,184,,003,,0.02002315,,,09:38:13:11,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (1.0148 0.9859 1.0961),A,T2.8,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C004_210512JF,S-Gamut3.Cine/S-Log3,,,,,,,,09:41:27:03,,,A063C004_210512JF.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,184,,004,,0.02002315,,,09:40:18:11,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (1.0148 0.9859 1.0961),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C005_2105128A,S-Gamut3.Cine/S-Log3,,,,,,,,10:22:08:15,,,A063C005_2105128A.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,,,005,,0.02002315,,,10:22:04:07,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1432 -0.0754 -0.0115) (0.9974 0.9907 1.0997),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C006_210512U7,S-Gamut3.Cine/S-Log3,,,,,,,,10:23:16:03,,,A063C006_210512U7.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,184,,006,,0.02002315,,,10:22:21:03,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1432 -0.0754 -0.0115) (0.9974 0.9907 1.0997),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C007_210512EQ,S-Gamut3.Cine/S-Log3,,,,,,,,10:25:31:19,,,A063C007_210512EQ.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,184,,007,,0.02002315,,,10:24:20:23,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C008_210512F5,S-Gamut3.Cine/S-Log3,,,,,,,,10:30:46:03,,,A063C008_210512F5.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,184,,008,,0.02002315,,,10:29:22:07,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1386 -0.0768 -0.0110) (0.9974 0.9907 1.0997),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C009_2105127A,S-Gamut3.Cine/S-Log3,,,,,,,,10:32:43:15,,,A063C009_2105127A.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,,,009,,0.02002315,,,10:32:11:23,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3176 1.1391 1.0470) (-0.1432 -0.0754 -0.0115) (0.9974 0.9907 1.0997),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210512_SD30/Camera_Media/A063/A063CPP4/Clip/A063C010_210512BV,S-Gamut3.Cine/S-Log3,,,,,,,,10:33:42:06,,,A063C010_210512BV.mxf,ND1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,063,4096x3024,,184,,010,,0.02089372,,,10:32:51:02,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
