2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.4191 1.2809 1.1749) (-0.2213 -0.1416 -0.0423) (1.0073 0.9903 1.0747),J,4 3/4 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C001_210509VR,S-Gamut3.Cine/S-Log3,,,,,,,,10:05:27:23,,,J008C001_210509VR.mxf,,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,008,4096x3024,,X166,,001,,0.01001157,,,10:03:01:19,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.4191 1.2809 1.1749) (-0.2213 -0.1416 -0.0423) (1.0073 0.9903 1.0747),J,4 3/4 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C002_2105094S,S-Gamut3.Cine/S-Log3,,,,,,,,10:08:32:03,,,J008C002_2105094S.mxf,,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,008,4096x3024,,X166,,002,,0.01001157,,,10:05:27:23,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.4191 1.2809 1.1749) (-0.2213 -0.1416 -0.0423) (1.0073 0.9903 1.0747),J,4 3/4 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C003_210509Z3,S-Gamut3.Cine/S-Log3,,,,,,,,10:11:02:23,,,J008C003_210509Z3.mxf,,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,008,4096x3024,,X166,,003,,0.01001157,,,10:08:32:03,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.4191 1.2809 1.1749) (-0.2213 -0.1416 -0.0423) (1.0073 0.9903 1.0747),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C004_21050947,S-Gamut3.Cine/S-Log3,,,,,,,,10:11:22:11,,,J008C004_21050947.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,008,4096x3024,,,,004,,0.01001157,,,10:11:02:23,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.4191 1.2809 1.1749) (-0.2213 -0.1416 -0.0423) (1.0073 0.9903 1.0747),J,4 3/4 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C005_210509GL,S-Gamut3.Cine/S-Log3,,,,,,,,10:13:39:11,,,J008C005_210509GL.mxf,,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,008,4096x3024,,X166,,005,,0.01001157,,,10:11:22:11,5,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.4191 1.2809 1.1749) (-0.2213 -0.1416 -0.0423) (1.0073 0.9903 1.0747),J,4 3/4 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C006_210509OH,S-Gamut3.Cine/S-Log3,,,,,,,,10:15:44:11,,,J008C006_210509OH.mxf,,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,008,4096x3024,,X166,,006,,0.01001157,,,10:13:39:11,6 vfx ,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3698 1.2316 1.1256) (-0.1967 -0.1170 -0.0177) (1.0073 0.9903 1.0747),J,4 1/2 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C007_210509MM,S-Gamut3.Cine/S-Log3,,,,,,,,12:17:59:07,,,J008C007_210509MM.mxf,ND .3,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,008,4096x3024,,X166,,007,,0.01001157,,,12:15:21:11,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3698 1.2316 1.1256) (-0.1967 -0.1170 -0.0177) (1.0073 0.9903 1.0747),J,4 1/2 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C008_210509LL,S-Gamut3.Cine/S-Log3,,,,,,,,12:19:50:03,,,J008C008_210509LL.mxf,ND .3,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,008,4096x3024,,X166,,008,,0.01001157,,,12:17:59:07,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3698 1.2316 1.1256) (-0.1967 -0.1170 -0.0177) (1.0073 0.9903 1.0747),J,4 1/2 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C009_2105098W,S-Gamut3.Cine/S-Log3,,,,,,,,12:22:27:07,,,J008C009_2105098W.mxf,ND .3,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,008,4096x3024,,X166,,009,,0.01001157,,,12:19:50:03,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.3698 1.2316 1.1256) (-0.1967 -0.1170 -0.0177) (1.0073 0.9903 1.0747),J,4 1/2 37-85MM,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_2U_SDX7/Camera_Media/J008/J008CTB2/Clip/J008C010_210509QX,S-Gamut3.Cine/S-Log3,,,,,,,,12:24:04:03,,,J008C010_210509QX.mxf,ND .3,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,008,4096x3024,,X166,,010,,0.01001157,,,12:22:27:07,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
