2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C001_210505JM,S-Gamut3.Cine/S-Log3,,,,,,,,20:13:11:02,,,B060C001_210505JM.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,,,001,,0.02002315,,,20:13:08:10,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C002_210505AO,S-Gamut3.Cine/S-Log3,,,,,,,,20:15:26:06,,,B060C002_210505AO.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,56,,002,,0.02002315,,,20:13:23:14,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C003_2105055Q,S-Gamut3.Cine/S-Log3,,,,,,,,20:21:10:10,,,B060C003_2105055Q.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,56,,003,,0.02002315,,,20:19:26:02,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C004_210505TU,S-Gamut3.Cine/S-Log3,,,,,,,,20:25:20:18,,,B060C004_210505TU.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,56,,004,,0.02002315,,,20:23:43:02,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C005_2105059X,S-Gamut3.Cine/S-Log3,,,,,,,,20:44:03:22,,,B060C005_2105059X.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,68,,005,,0.02002315,,,20:42:45:02,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C006_2105052J,S-Gamut3.Cine/S-Log3,,,,,,,,20:47:22:14,,,B060C006_2105052J.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,68,,006,,0.02002315,,,20:46:27:18,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1639 1.1639 1.1639) (-0.0819 -0.0819 -0.0819) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C007_210505L7,S-Gamut3.Cine/S-Log3,,,,,,,,21:01:46:14,,,B060C007_210505L7.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,060,4096x3024,,80,,007,,0.02002315,,,21:00:30:10,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1639 1.1639 1.1639) (-0.0819 -0.0819 -0.0819) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C008_210505V5,S-Gamut3.Cine/S-Log3,,,,,,,,21:06:03:18,,,B060C008_210505V5.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,060,4096x3024,,80,,008,,0.02002315,,,21:04:50:10,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1639 1.1639 1.1639) (-0.0824 -0.0823 -0.0776) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C009_210505Z9,S-Gamut3.Cine/S-Log3,,,,,,,,21:17:19:06,,,B060C009_210505Z9.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,060,4096x3024,,93,,009,,0.02002315,,,21:14:59:22,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
,,,,,,1.2000,(1.1639 1.1639 1.1639) (-0.0824 -0.0823 -0.0776) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210505_SD25/Camera_Media/B060/B060CZ46/Clip/B060C010_210505V2,S-Gamut3.Cine/S-Log3,,,,,,,,21:23:53:02,,,B060C010_210505V2.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,060,4096x3024,,,,010,,0.02002315,,,21:22:47:18,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4300
