2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,08:13:22.00,SD22-A1: 82LT01,,08:12:03.00,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.8 3/4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C001_210430PO,S-Gamut3.Cine/S-Log3,,,,,,,,08:13:19:18,,,A044C001_210430PO.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,82L,,001,,0.02002315,,SD22-A1,08:12:11:22,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
,,08:15:13.00,SD22-A1: 82LT02,,08:13:55.00,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.8 3/4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C002_2104304S,S-Gamut3.Cine/S-Log3,,,,,,,,08:15:02:18,,,A044C002_2104304S.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,82L,,002,,0.02002315,,SD22-A1,08:14:02:22,02,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
,,08:18:58.00,SD22-A1: 82LT03,,08:16:45.00,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C003_210430ZJ,S-Gamut3.Cine/S-Log3,,,,,,,,08:18:46:18,,,A044C003_210430ZJ.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,82L,,003,,0.02002315,,SD22-A1,08:16:47:18,03,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C004_21043059,S-Gamut3.Cine/S-Log3,,,,,,,,00:51:07:14,,,A044C004_21043059.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,A89,,004,,0.02002315,,,00:49:19:18,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C005_210430AL,S-Gamut3.Cine/S-Log3,,,,,,,,00:56:00:14,,,A044C005_210430AL.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,A89,,005,,0.02002315,,,00:54:06:06,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C006_210430GA,S-Gamut3.Cine/S-Log3,,,,,,,,00:59:29:06,,,A044C006_210430GA.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,A89,,006,,0.02002315,,,00:57:30:22,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,09:26:06.00,SD22-A1: A89AT01,,09:24:05.00,1.0000,(1.1015 1.0971 1.1015) (-0.0524 -0.0479 -0.0524) (1.0000 1.0000 1.0000),A,T4 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C007_210430J3,S-Gamut3.Cine/S-Log3,,,,,,,,09:26:04:06,,,A044C007_210430J3.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,A89A,,007,,0.02002315,,SD22-A1,09:24:05:22,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
,,09:30:09.00,SD22-A1: A89AT02,,09:27:36.00,1.0000,(1.1015 1.0971 1.1015) (-0.0524 -0.0479 -0.0524) (1.0000 1.0000 1.0000),A,T4 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C008_210430U9,S-Gamut3.Cine/S-Log3,,,,,,,,09:29:44:14,,,A044C008_210430U9.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,A89A,,008,,0.02002315,,SD22-A1,09:27:27:14,02,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
,,09:33:43.00,SD22-A1: A89AT03,,09:31:06.00,1.0000,(1.1015 1.0971 1.1015) (-0.0524 -0.0479 -0.0524) (1.0000 1.0000 1.0000),A,T4 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C009_210430EL,S-Gamut3.Cine/S-Log3,,,,,,,,09:33:27:22,,,A044C009_210430EL.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,A89A,,009,,0.02002315,,SD22-A1,09:31:16:02,03,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
,,10:13:26.00,SD22-A1: 82MT01,,10:12:28.00,1.0000,(1.1015 1.0971 1.1015) (-0.0524 -0.0479 -0.0524) (1.0000 1.0000 1.0000),A,T2.8 3/4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210430_SD22/Camera_Media/A044/A044CNQ6/Clip/A044C010_210430RO,S-Gamut3.Cine/S-Log3,,,,,,,,10:13:24:02,,,A044C010_210430RO.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,044,4096x3024,,82M,,010,,0.02002315,,SD22-A1,10:12:33:02,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,4000
