2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210507_SD27/Camera_Media/B063/B063CKUU/Clip/B063C001_210507RA,S-Gamut3.Cine/S-Log3,,,,,,,,11:28:08:14,,,B063C001_210507RA.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,063,4096x3024,,129,,001,,0.02002315,,,11:27:15:02,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210507_SD27/Camera_Media/B063/B063CKUU/Clip/B063C002_210507Z6,S-Gamut3.Cine/S-Log3,,,,,,,,11:30:19:02,,,B063C002_210507Z6.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,063,4096x3024,,129,,002,,0.02002315,,,11:29:23:22,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210507_SD27/Camera_Media/B063/B063CKUU/Clip/B063C003_210507V2,S-Gamut3.Cine/S-Log3,,,,,,,,11:32:47:06,,,B063C003_210507V2.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,063,4096x3024,,129,,003,,0.02002315,,,11:31:46:22,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210507_SD27/Camera_Media/B063/B063CKUU/Clip/B063C004_210507J1,S-Gamut3.Cine/S-Log3,,,,,,,,11:34:04:02,,,B063C004_210507J1.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,063,4096x3024,,129,,004,,0.02002315,,,11:33:11:02,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
