2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C001_21050355,S-Gamut3.Cine/S-Log3,,,,,,,,08:46:25:05,,,B055C001_21050355.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,86,,001,,0.02002315,,,08:45:10:05,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C002_210503AA,S-Gamut3.Cine/S-Log3,,,,,,,,08:47:34:00,,,B055C002_210503AA.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,86,,002,,0.02002315,,,08:46:30:04,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C003_210503EU,S-Gamut3.Cine/S-Log3,,,,,,,,08:53:25:16,,,B055C003_210503EU.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,86,,003,,0.02002315,,,08:52:33:16,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C004_210503QT,S-Gamut3.Cine/S-Log3,,,,,,,,08:56:15:16,,,B055C004_210503QT.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,86,,004,,0.02002315,,,08:54:13:00,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C005_210503AW,S-Gamut3.Cine/S-Log3,,,,,,,,09:13:19:04,,,B055C005_210503AW.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,86,,005,,0.02002315,,,09:11:15:00,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C006_210503Z5,S-Gamut3.Cine/S-Log3,,,,,,,,09:14:14:00,,,B055C006_210503Z5.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,86,,006,,0.02002315,,,09:13:32:08,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/3,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C007_2105037M,S-Gamut3.Cine/S-Log3,,,,,,,,09:38:31:00,,,B055C007_2105037M.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,90,,007,,0.02002315,,,09:37:58:12,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/3,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C008_210503C7,S-Gamut3.Cine/S-Log3,,,,,,,,09:39:12:12,,,B055C008_210503C7.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,90,,008,,0.02002315,,,09:38:44:12,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/3,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C009_210503L8,S-Gamut3.Cine/S-Log3,,,,,,,,09:40:02:08,,,B055C009_210503L8.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,90,,009,,0.02002315,,,09:39:28:04,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/3,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210503_SD23/Camera_Media/B055/B055CKVR/Clip/B055C010_2105038I,S-Gamut3.Cine/S-Log3,,,,,,,,09:41:39:12,,,B055C010_2105038I.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,90,,010,,0.02002315,,,09:40:47:04,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
