2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,T5.5,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C001_2105111A,S-Gamut3.Cine/S-Log3,,,,,,,,14:50:24:01,,,B068C001_2105111A.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,123,,001,,0.02002315,,,14:50:02:13,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,T5.5,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C002_210511PU,S-Gamut3.Cine/S-Log3,,,,,,,,14:52:49:01,,,B068C002_210511PU.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,123,,002,,0.02002315,,,14:52:09:13,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C003_210511S8,S-Gamut3.Cine/S-Log3,,,,,,,,14:54:01:09,,,B068C003_210511S8.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,,,003,,0.02002315,,,14:53:42:21,,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C004_210511UY,S-Gamut3.Cine/S-Log3,,,,,,,,14:55:23:17,,,B068C004_210511UY.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,,,004,,0.02002315,,,14:54:47:13,,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,T5.6,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C005_210511J6,S-Gamut3.Cine/S-Log3,,,,,,,,14:56:43:17,,,B068C005_210511J6.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,113,,005,,0.02002315,,,14:56:03:01,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,T5.6,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C006_210511HK,S-Gamut3.Cine/S-Log3,,,,,,,,14:57:05:21,,,B068C006_210511HK.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,113,,006,,0.02002315,,,14:56:45:21,3 ID,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.0190 1.0190 1.0190) (-0.0248 -0.0047 -0.0121) (1.0000 1.0000 1.0000),B,T5.6,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C007_2105114A,S-Gamut3.Cine/S-Log3,,,,,,,,15:01:00:17,,,B068C007_2105114A.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,068,4096x3024,,113,,007,,0.02002315,,,15:00:16:09,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,3200
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T5.6,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C008_210511A7,S-Gamut3.Cine/S-Log3,,,,,,,,15:25:47:01,,,B068C008_210511A7.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,068,4096x3024,,110,,008,,0.02002315,,,15:24:40:13,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C009_210511O7,S-Gamut3.Cine/S-Log3,,,,,,,,15:28:29:09,,,B068C009_210511O7.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,068,4096x3024,,110,,009,,0.02002315,,,15:27:32:21,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210511_SD29/Camera_Media/B068/B068C26Z/Clip/B068C010_210511YX,S-Gamut3.Cine/S-Log3,,,,,,,,15:34:51:09,,,B068C010_210511YX.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,068,4096x3024,,,,010,,0.02002315,,,15:34:48:01,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
