2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C001_21051093,S-Gamut3.Cine/S-Log3,,,,,,,,14:35:06:03,,,A061C001_21051093.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,146,,001,,0.02002315,,,14:33:16:11,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C002_2105105U,S-Gamut3.Cine/S-Log3,,,,,,,,14:35:32:07,,,A061C002_2105105U.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,,,002,,0.02002315,,,14:35:29:15,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C003_210510EG,S-Gamut3.Cine/S-Log3,,,,,,,,14:38:31:15,,,A061C003_210510EG.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,146,,003,,0.02002315,,,14:37:05:15,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C004_2105102K,S-Gamut3.Cine/S-Log3,,,,,,,,14:40:19:07,,,A061C004_2105102K.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,,,004,,0.02002315,,,14:39:51:19,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C005_210510A3,S-Gamut3.Cine/S-Log3,,,,,,,,14:41:11:03,,,A061C005_210510A3.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,,,005,,0.02002315,,,14:40:46:19,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C006_210510R6,S-Gamut3.Cine/S-Log3,,,,,,,,14:44:22:19,,,A061C006_210510R6.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,149,,006,,0.03125,,,14:43:50:11,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C007_210510G7,S-Gamut3.Cine/S-Log3,,,,,,,,15:49:32:11,,,A061C007_210510G7.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,152,,007,,0.02002315,,,15:47:38:07,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C008_210510IP,S-Gamut3.Cine/S-Log3,,,,,,,,16:04:17:07,,,A061C008_210510IP.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,152,,008,,0.02002315,,,16:02:20:15,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C009_210510JL,S-Gamut3.Cine/S-Log3,,,,,,,,16:13:55:15,,,A061C009_210510JL.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,152,,009,,0.02002315,,,16:11:26:07,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C010_21051009,S-Gamut3.Cine/S-Log3,,,,,,,,16:27:07:07,,,A061C010_21051009.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,152,,010,,0.02002315,,,16:25:04:03,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C011_210510DD,S-Gamut3.Cine/S-Log3,,,,,,,,16:31:34:15,,,A061C011_210510DD.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,152,,011,,0.02002315,,,16:29:59:03,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C012_2105109D,S-Gamut3.Cine/S-Log3,,,,,,,,17:13:43:03,,,A061C012_2105109D.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,146,,012,,0.02002315,,,17:12:23:07,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C013_210510Y2,S-Gamut3.Cine/S-Log3,,,,,,,,17:22:22:23,,,A061C013_210510Y2.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,146,,013,,0.02002315,,,17:20:59:07,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C014_210510O4,S-Gamut3.Cine/S-Log3,,,,,,,,18:08:51:23,,,A061C014_210510O4.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,061,4096x3024,,168,,014,,0.02002315,,,18:07:03:19,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C015_210510TB,S-Gamut3.Cine/S-Log3,,,,,,,,18:11:46:23,,,A061C015_210510TB.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,061,4096x3024,,168,,015,,0.02002315,,,18:10:50:07,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C016_210510AC,S-Gamut3.Cine/S-Log3,,,,,,,,18:19:25:11,,,A061C016_210510AC.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,061,4096x3024,,168,,016,,0.02002315,,,18:16:50:03,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C017_210510TY,S-Gamut3.Cine/S-Log3,,,,,,,,18:22:47:03,,,A061C017_210510TY.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,061,4096x3024,,168,,017,,0.02002315,,,18:22:09:19,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_SD28/Camera_Media/A061/A061CLZ2/Clip/A061C018_210510HT,S-Gamut3.Cine/S-Log3,,,,,,,,18:24:26:11,,,A061C018_210510HT.mxf,ND.6,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,061,4096x3024,,168,,018,,0.02002315,,,18:23:43:03,3 plate,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
