2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C001_2105041D,S-Gamut3.Cine/S-Log3,,,,,,,,15:18:24:13,,,A052C001_2105041D.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,104,,001,,0.02002315,,,15:16:06:21,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C002_210504MR,S-Gamut3.Cine/S-Log3,,,,,,,,15:32:11:21,,,A052C002_210504MR.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,104,,002,,0.02002315,,,15:29:58:13,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C003_2105048Y,S-Gamut3.Cine/S-Log3,,,,,,,,15:44:26:21,,,A052C003_2105048Y.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,104,,003,,0.02002315,,,15:42:07:09,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C004_210504A9,S-Gamut3.Cine/S-Log3,,,,,,,,16:17:34:13,,,A052C004_210504A9.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,104,,004,,0.02002315,,,16:15:49:01,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C005_210504IK,S-Gamut3.Cine/S-Log3,,,,,,,,16:25:27:01,,,A052C005_210504IK.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,,,005,,0.02002315,,,16:23:22:13,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C006_2105049P,S-Gamut3.Cine/S-Log3,,,,,,,,17:06:56:17,,,A052C006_2105049P.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,110,,006,,0.02002315,,,17:05:21:21,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C007_21050401,S-Gamut3.Cine/S-Log3,,,,,,,,17:12:00:13,,,A052C007_21050401.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,110,,007,,0.02002315,,,17:10:15:09,2 GT,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C008_2105040I,S-Gamut3.Cine/S-Log3,,,,,,,,17:15:29:13,,,A052C008_2105040I.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,110,,008,,0.02002315,,,17:13:51:09,3 GT,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C009_210504R5,S-Gamut3.Cine/S-Log3,,,,,,,,17:43:17:21,,,A052C009_210504R5.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,110,,009,,0.02002315,,,17:41:50:13,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1743 1.1698 1.1743) (-0.0887 -0.0843 -0.0887) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/A052/A052COZX/Clip/A052C010_210504PG,S-Gamut3.Cine/S-Log3,,,,,,,,17:45:48:01,,,A052C010_210504PG.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,110,,010,,0.02002315,,,17:43:56:09,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
