2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C001_210504CG,S-Gamut3.Cine/S-Log3,,,,,,,,15:18:29:06,,,B058C001_210504CG.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,104,,001,,0.02002315,,,15:16:11:18,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C002_2105040Z,S-Gamut3.Cine/S-Log3,,,,,,,,15:32:13:14,,,B058C002_2105040Z.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,104,,002,,0.02002315,,,15:30:00:14,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C003_2105049I,S-Gamut3.Cine/S-Log3,,,,,,,,15:44:29:10,,,B058C003_2105049I.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,104,,003,,0.02002315,,,15:42:16:14,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C004_210504TL,S-Gamut3.Cine/S-Log3,,,,,,,,15:44:40:02,,,B058C004_210504TL.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,,,004,,0.02002315,,,15:44:34:06,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C005_210504YY,S-Gamut3.Cine/S-Log3,,,,,,,,16:17:36:12,,,B058C005_210504YY.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,104,,005,,0.02002315,,,16:15:53:04,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C006_210504L2,S-Gamut3.Cine/S-Log3,,,,,,,,16:25:31:00,,,B058C006_210504L2.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,,,006,,0.02002315,,,16:23:24:04,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C007_210504D3,S-Gamut3.Cine/S-Log3,,,,,,,,17:06:56:05,,,B058C007_210504D3.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,110,,007,,0.02002315,,,17:05:29:01,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C008_210504XO,S-Gamut3.Cine/S-Log3,,,,,,,,17:12:01:05,,,B058C008_210504XO.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,110,,008,,0.02002315,,,17:10:24:17,2 GT,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C009_210504JY,S-Gamut3.Cine/S-Log3,,,,,,,,17:15:29:17,,,B058C009_210504JY.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,,,009,,0.02002315,,,17:13:59:13,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C010_210504JQ,S-Gamut3.Cine/S-Log3,,,,,,,,17:43:21:05,,,B058C010_210504JQ.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,110,,010,,0.02002315,,,17:41:56:09,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C011_210504PT,S-Gamut3.Cine/S-Log3,,,,,,,,17:45:50:13,,,B058C011_210504PT.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,110,,011,,0.02002315,,,17:44:11:09,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1217 1.1172 1.1217) (-0.0624 -0.0580 -0.0624) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210504_SD24/Camera_Media/B058/B058CCLX/Clip/B058C012_210504TB,S-Gamut3.Cine/S-Log3,,,,,,,,17:49:21:21,,,B058C012_210504TB.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,058,4096x3024,,110,,012,,0.02002315,,,17:47:44:05,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
