2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C001_210506ES,S-Gamut3.Cine/S-Log3,,,,,,,,11:51:54:03,,,F010C001_210506ES.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,,,001,,0.02002315,,,11:51:52:19,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,T4 1/2,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C002_210506VF,S-Gamut3.Cine/S-Log3,,,,,,,,11:54:20:19,,,F010C002_210506VF.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,124,,002,,0.02002315,,,11:52:00:19,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C003_210506LU,S-Gamut3.Cine/S-Log3,,,,,,,,11:59:49:11,,,F010C003_210506LU.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,,,003,,0.02002315,,,11:57:29:07,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,T4 1/2,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C004_210506VA,S-Gamut3.Cine/S-Log3,,,,,,,,12:05:29:07,,,F010C004_210506VA.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,124,,004,,0.02002315,,,12:04:30:19,3 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C005_210506KV,S-Gamut3.Cine/S-Log3,,,,,,,,12:23:13:07,,,F010C005_210506KV.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,,,005,,0.02002315,,,12:21:36:03,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C006_2105066D,S-Gamut3.Cine/S-Log3,,,,,,,,12:58:08:03,,,F010C006_2105066D.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,,,006,,0.02002315,,,12:51:36:03,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,T4 1/4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C007_21050660,S-Gamut3.Cine/S-Log3,,,,,,,,13:25:13:19,,,F010C007_21050660.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,E128,,007,,0.02002315,,,13:18:08:19,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,T4 1/4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C008_2105064Z,S-Gamut3.Cine/S-Log3,,,,,,,,13:34:14:23,,,F010C008_2105064Z.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,E128,,008,,0.02002315,,,13:32:48:23,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,T4 1/4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C009_210506EM,S-Gamut3.Cine/S-Log3,,,,,,,,13:37:55:19,,,F010C009_210506EM.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,E128,,009,,0.02002315,,,13:37:10:03,3 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),F,T4 1/4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/F010/F010C2QQ/Clip/F010C010_210506KK,S-Gamut3.Cine/S-Log3,,,,,,,,13:42:10:15,,,F010C010_210506KK.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,010,4096x3024,,E128,,010,,0.02002315,,,13:41:10:11,4 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
