2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T2.8 1/3,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C001_21050635,S-Gamut3.Cine/S-Log3,,,,,,,,11:54:20:11,,,A055C001_21050635.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,055,4096x3024,,124,,001,,0.02002315,,,11:51:54:03,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C002_210506NT,S-Gamut3.Cine/S-Log3,,,,,,,,11:59:51:07,,,A055C002_210506NT.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,124,,002,,0.02002315,,,11:57:24:19,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4 1/2,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C003_210506VB,S-Gamut3.Cine/S-Log3,,,,,,,,12:05:30:07,,,A055C003_210506VB.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,124,,003,,0.02002315,,,12:04:28:07,3 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C004_210506LS,S-Gamut3.Cine/S-Log3,,,,,,,,12:23:14:23,,,A055C004_210506LS.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,,,004,,0.02002315,,,12:21:28:11,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C005_210506GS,S-Gamut3.Cine/S-Log3,,,,,,,,12:58:07:03,,,A055C005_210506GS.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,,,005,,0.02002315,,,12:51:30:23,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4 1/4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C006_210506D7,S-Gamut3.Cine/S-Log3,,,,,,,,13:25:15:03,,,A055C006_210506D7.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,E128,,006,,0.02002315,,,13:17:58:15,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C007_210506RQ,S-Gamut3.Cine/S-Log3,,,,,,,,13:34:16:23,,,A055C007_210506RQ.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,E128,,007,,0.02002315,,,13:32:42:03,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C008_210506Z0,S-Gamut3.Cine/S-Log3,,,,,,,,13:36:57:15,,,A055C008_210506Z0.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,,,008,,0.02002315,,,13:36:56:07,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C009_210506K7,S-Gamut3.Cine/S-Log3,,,,,,,,13:37:49:15,,,A055C009_210506K7.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,E128,,009,,0.02002315,,,13:37:08:23,3 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),A,T4,,,Sony,00011206,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/A055/A055CF18/Clip/A055C010_210506WX,S-Gamut3.Cine/S-Log3,,,,,,,,13:42:02:23,,,A055C010_210506WX.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,055,4096x3024,,E128,,010,,0.02002315,,,13:41:02:07,4 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
