2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C001_210506B5,S-Gamut3.Cine/S-Log3,,,,,,,,11:54:26:19,,,B061C001_210506B5.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,061,4096x3024,,124,,001,,0.02002315,,,11:52:04:19,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C002_2105062I,S-Gamut3.Cine/S-Log3,,,,,,,,11:59:49:03,,,B061C002_2105062I.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,124,,002,,0.02002315,,,11:57:23:03,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C003_21050653,S-Gamut3.Cine/S-Log3,,,,,,,,12:05:40:03,,,B061C003_21050653.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,124,,003,,0.02002315,,,12:04:34:11,3 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C004_210506K4,S-Gamut3.Cine/S-Log3,,,,,,,,12:23:19:03,,,B061C004_210506K4.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,,,004,,0.02002315,,,12:21:35:19,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.2000,(1.1151 1.1151 1.1151) (-0.0576 -0.0576 -0.0576) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C005_210506KI,S-Gamut3.Cine/S-Log3,,,,,,,,12:58:12:23,,,B061C005_210506KI.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,,,005,,0.02002315,,,12:51:30:19,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C006_210506HL,S-Gamut3.Cine/S-Log3,,,,,,,,13:25:18:23,,,B061C006_210506HL.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,E128,,006,,0.02002315,,,13:18:03:15,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C007_210506HA,S-Gamut3.Cine/S-Log3,,,,,,,,13:34:18:15,,,B061C007_210506HA.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,E128,,007,,0.02002315,,,13:32:50:19,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C008_210506QV,S-Gamut3.Cine/S-Log3,,,,,,,,13:37:53:03,,,B061C008_210506QV.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,,,008,,0.02002315,,,13:37:16:03,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C009_2105062C,S-Gamut3.Cine/S-Log3,,,,,,,,13:42:06:11,,,B061C009_2105062C.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,E128,,009,,0.02002315,,,13:41:02:03,4 PU,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/2,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210506_SD26/Camera_Media/B061/B061CSN8/Clip/B061C010_210506UK,S-Gamut3.Cine/S-Log3,,,,,,,,14:28:43:19,,,B061C010_210506UK.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,061,4096x3024,,E128,,010,,0.02002315,,,14:23:23:11,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
