2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,13:17:05.00,SD33-A1: 173BT01,,13:15:42.00,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,T4 1/3 z70-200,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C001_210515LX,S-Gamut3.Cine/S-Log3,,,,,,,,13:16:53:04,,,B076C001_210515LX.mxf,ND.9,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,076,4096x3024,,173B,,001,,0.02002315,,SD33-A1,13:15:41:12,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,13:18:15.00 13:17:05.00,SD33-A1: 173BT02 SD33-A1: 173BT01,,13:17:05.00 13:15:42.00,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,T4 1/3 z70-200,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C002_210515VD,S-Gamut3.Cine/S-Log3,,,,,,,,13:18:07:16,,,B076C002_210515VD.mxf,ND.9,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,076,4096x3024,,173B,,002,,0.02002315,,SD33-A1SD33-A1,13:17:04:00,01,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,13:23:48.00,SD33-A1: 173BT03,,13:22:14.00,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,T4 1/3 z70-200,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C003_21051512,S-Gamut3.Cine/S-Log3,,,,,,,,13:23:30:08,,,B076C003_21051512.mxf,ND.9,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,076,4096x3024,,173B,,003,,0.02002315,,SD33-A1,13:22:15:12,03,Int 1,Int 2,Int 3,Int 4,Mix L,Mix R,BOOM1,BOOM2,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C004_210515WB,S-Gamut3.Cine/S-Log3,,,,,,,,13:48:37:12,,,B076C004_210515WB.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,076,4096x3024,,,,004,,0.02002315,,,13:46:16:12,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C005_210515QK,S-Gamut3.Cine/S-Log3,,,,,,,,13:49:57:04,,,B076C005_210515QK.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,076,4096x3024,,,,005,,0.02002315,,,13:48:54:20,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C006_210515F4,S-Gamut3.Cine/S-Log3,,,,,,,,13:51:18:16,,,B076C006_210515F4.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.9,,,076,4096x3024,,,,006,,0.02002315,,,13:50:43:04,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C007_2105150T,S-Gamut3.Cine/S-Log3,,,,,,,,13:55:47:20,,,B076C007_2105150T.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,076,4096x3024,,,,007,,0.02002315,,,13:54:44:08,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C008_210515OE,S-Gamut3.Cine/S-Log3,,,,,,,,13:55:51:16,,,B076C008_210515OE.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,076,4096x3024,,,,008,,0.02002315,,,13:55:49:20,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C009_210515CY,S-Gamut3.Cine/S-Log3,,,,,,,,14:04:47:12,,,B076C009_210515CY.mxf,,0,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,076,4096x3024,,,,009,,0.02002315,,,13:58:17:20,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.2840 1.1056 1.0134) (-0.1316 -0.0608 0.0281) (1.0148 0.9859 1.0961),B,T11,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210515_SD33/Camera_Media/B076/B076CXZE/Clip/B076C010_210515YO,S-Gamut3.Cine/S-Log3,,,,,,,,14:17:52:16,,,B076C010_210515YO.mxf,ND.6,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.6,,,076,4096x3024,,156,,010,,0.02002315,,,14:17:28:12,Series,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
