2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,08:47:53.00,SD32-A1: 138T06,,08:47:16.00,,,E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,08:47:16:11,,,E032_05140847_C001.braw,,0,400,,,,,,,,0,,,32,6144x3456,,138,,,day interior,0.02,,SD32-A1,08:47:14:23,06,Int 1,Int 2,Mix L,Mix R,BOOM1,BOOM2,JJ,Ch 4,,0,5600
,,08:47:53.00,SD32-A1: 138T06,,08:47:16.00,,,E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,08:47:21:11,,,E032_05140847_C002.braw,,0,400,,,,,,,,0,,,32,6144x3456,,138,,,day interior,0.02,,SD32-A1,08:47:19:08,06,Int 1,Int 2,Mix L,Mix R,BOOM1,BOOM2,JJ,Ch 4,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,10:41:51:14,,,E032_05141041_C003.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,10:41:50:05,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:07:12:20,,,E032_05141207_C004.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:07:09:19,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:20:09:22,,,E032_05141219_C005.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:19:49:00,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:23:07:23,,,E032_05141222_C006.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:22:30:19,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:24:24:02,,,E032_05141223_C007.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:23:39:11,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:25:31:14,,,E032_05141224_C008.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:24:51:15,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:31:13:14,,,E032_05141231_C009.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:31:10:16,99,Int 1,Int 2,,,,,,,,0,5600
,,,,,,1.0000,(1.1746 0.9989 0.9086) (-0.0306 0.0082 0.1131) (0.9974 0.9907 1.0997),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210514_SD32/Camera_Media/E032,,,,,,,,,12:35:07:17,,,E032_05141234_C010.braw,,0,400,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,32,6144x3456,,1,,,day interior,0.02,,,12:34:40:02,99,Int 1,Int 2,,,,,,,,0,5600
