2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C001_210511SJ,S-Gamut3.Cine/S-Log3,,,,,,,,16:30:08:12,,,J015C001_210511SJ.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,001,,0.02002315,,,16:29:44:08,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C002_210511PM,S-Gamut3.Cine/S-Log3,,,,,,,,16:30:19:08,,,J015C002_210511PM.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,002,,0.02002315,,,16:30:18:00,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C003_210511K3,S-Gamut3.Cine/S-Log3,,,,,,,,16:31:05:08,,,J015C003_210511K3.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,003,,0.02002315,,,16:30:41:20,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,T4 ,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C004_2105113J,S-Gamut3.Cine/S-Log3,,,,,,,,16:33:28:13,,,J015C004_2105113J.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,X17,,004,,0.02002315,,,16:32:38:21,Series,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,T4 ,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C005_210511UP,S-Gamut3.Cine/S-Log3,,,,,,,,16:36:23:09,,,J015C005_210511UP.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,X17,,005,,0.02002315,,,16:34:33:05,Series,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C006_2105110D,S-Gamut3.Cine/S-Log3,,,,,,,,16:46:49:05,,,J015C006_2105110D.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,006,,0.02002315,,,16:46:00:21,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C007_2105116G,S-Gamut3.Cine/S-Log3,,,,,,,,16:47:14:01,,,J015C007_2105116G.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,007,,0.02002315,,,16:47:06:21,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,T4 ,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C008_2105116L,S-Gamut3.Cine/S-Log3,,,,,,,,16:49:17:17,,,J015C008_2105116L.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,X17,,008,,0.02002315,,,16:48:36:05,Series,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,T4 ,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C009_210511AI,S-Gamut3.Cine/S-Log3,,,,,,,,16:50:18:01,,,J015C009_210511AI.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,X17,,009,,0.02002315,,,16:49:47:17,Series,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C010_2105114P,S-Gamut3.Cine/S-Log3,,,,,,,,16:53:17:13,,,J015C010_2105114P.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,010,,0.02002315,,,16:53:15:17,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,T4 ,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C011_210511G7,S-Gamut3.Cine/S-Log3,,,,,,,,17:02:47:13,,,J015C011_210511G7.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,X135,,011,,0.02002315,,,17:02:14:01,Series,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.1477 1.1326 1.1477) (-0.0793 -0.0642 -0.0793) (1.0000 1.0000 1.0000),J,,,,Sony,00010640,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210513_2U_SDX9/Camera_Media/J015/J015C345/Clip/J015C012_210511OW,S-Gamut3.Cine/S-Log3,,,,,,,,17:03:14:17,,,J015C012_210511OW.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,015,4096x3024,,,,012,,0.02002315,,,17:02:50:17,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
