2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C007_210501DF,S-Gamut3.Cine/S-Log3,,,,,,,,09:22:53:18,,,B052C007_210501DF.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,007,,0.02002315,,,09:21:44:10,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C008_210501U2,S-Gamut3.Cine/S-Log3,,,,,,,,09:25:02:06,,,B052C008_210501U2.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,008,,0.02002315,,,09:23:44:02,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C009_210501EO,S-Gamut3.Cine/S-Log3,,,,,,,,09:49:58:02,,,B052C009_210501EO.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X82,,009,,0.02002315,,,09:49:08:14,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C010_210501KM,S-Gamut3.Cine/S-Log3,,,,,,,,09:50:24:02,,,B052C010_210501KM.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X82,,010,,0.02002315,,,09:50:00:10,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C011_210501KV,S-Gamut3.Cine/S-Log3,,,,,,,,09:54:56:14,,,B052C011_210501KV.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X82,,011,,0.02002315,,,09:54:27:06,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C012_210501TJ,S-Gamut3.Cine/S-Log3,,,,,,,,09:56:46:06,,,B052C012_210501TJ.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X82,,012,,0.02002315,,,09:56:24:14,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T4 1/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C013_2105015P,S-Gamut3.Cine/S-Log3,,,,,,,,09:58:47:14,,,B052C013_2105015P.mxf,,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0,,,052,4096x3024,,X82,,013,,0.02002315,,,09:58:13:18,5,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C014_210501O6,S-Gamut3.Cine/S-Log3,,,,,,,,10:13:29:10,,,B052C014_210501O6.mxf,,0,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,,,014,,0.02002315,,,10:13:11:22,,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C015_210501L1,S-Gamut3.Cine/S-Log3,,,,,,,,10:23:09:14,,,B052C015_210501L1.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,015,,0.02002315,,,10:22:38:10,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
,,,,,,1.0000,(1.0692 1.0648 1.0692) (-0.0362 -0.0318 -0.0362) (1.0000 1.0000 1.0000),B,T2.8 3/4,,,Sony,00010306,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/B052/B052CG9Q/Clip/B052C016_210501GW,S-Gamut3.Cine/S-Log3,,,,,,,,10:23:46:00,,,B052C016_210501GW.mxf,ND.3,1,2500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,0.3,,,052,4096x3024,,X82,,016,,0.02089372,,,10:23:15:20,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,4000
