2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:03:19:20,,,E020_05010802_C001.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:02:43:12,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:11:57:11,,,E020_05010811_C002.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:11:08:12,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:15:18:12,,,E020_05010814_C003.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:14:46:00,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:16:10:21,,,E020_05010815_C004.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:15:37:03,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:24:32:18,,,E020_05010821_C005.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:21:24:22,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:29:41:00,,,E020_05010827_C006.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:27:13:01,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:32:39:14,,,E020_05010830_C007.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:30:19:02,99,Int 1,Int 2,,,,,,,,0,4000
,,,,,,1.0000,(1.0856 1.0812 1.0856) (-0.0444 -0.0400 -0.0444) (1.0000 1.0000 1.0000),E,,,6.9.1,Blackmagic Design,,Blackmagic Pocket Cinema Camera 6K,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210501_2U_SDX3/Camera_Media/E020,,,,,,,,,08:35:51:22,,,E020_05010833_C008.braw,,0,1250,,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,Seb_BMDWGGen4-Pocket6KFilmGen4_to_SG3CineSLog3_33pt.cube1_SGamut3CineSLog3_To_LC-709.cube,,,,,0,,,20,6144x3456,,1,,,day interior,0.01,,,08:33:46:10,99,Int 1,Int 2,,,,,,,,0,4000
