2nd Asst,Angle,Audio End TC,Audio Media,Audio Notes,Audio Start TC,CDL SAT,CDL SOP,Camera #,Camera Aperture,Camera Assistant,Camera Firmware,Camera Manufacturer,Camera Serial #,Camera Type,Clip Color,Clip Directory,Color Space Notes,Comments,DOP,Data Wrangler,Description,Digital Technician,Director,Distance,End TC,Episode #,Episode Name,File Name,Filter,Good Take,ISO,Keywords,LUT 1,LUT Used,Lens Notes,Lens Number,Lens Type,Location,ND Filter,Producer,Production Name,Reel Name,Resolution,Reviewed By - Reviewers Notes,Scene,Script Supervisor,Shot,Shot Type,Shutter,Sound Mixer,Soundroll,Start TC,Take,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,VFX Notes,White Balance Tint,White Point (Kelvin)
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T4 -5.6,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C001_210510R2,S-Gamut3.Cine/S-Log3,,,,,,,,14:33:51:16,,,F016C001_210510R2.mxf,ND 1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,016,4096x3024,,X54,,001,,0.02002315,,,14:31:49:00,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C002_210510DZ,S-Gamut3.Cine/S-Log3,,,,,,,,14:41:00:16,,,F016C002_210510DZ.mxf,ND 1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,016,4096x3024,,X54,,002,,0.02002315,,,14:37:04:20,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T5.6 1/2,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C003_210510PC,S-Gamut3.Cine/S-Log3,,,,,,,,14:50:57:12,,,F016C003_210510PC.mxf,ND 1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,016,4096x3024,,X54,,003,,0.02002315,,,14:47:37:16,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T5.6 1/2,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C004_210510AA,S-Gamut3.Cine/S-Log3,,,,,,,,14:55:18:08,,,F016C004_210510AA.mxf,ND 1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,016,4096x3024,,X54,,004,,0.02002315,,,14:53:24:16,4,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T5.6,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C005_21051019,S-Gamut3.Cine/S-Log3,,,,,,,,15:02:06:08,,,F016C005_21051019.mxf,ND 1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,016,4096x3024,,X54,,005,,0.02002315,,,14:56:48:20,5,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T5.6,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C006_21051084,S-Gamut3.Cine/S-Log3,,,,,,,,15:28:28:00,,,F016C006_21051084.mxf,ND 1.2,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.2,,,016,4096x3024,,X54,,006,,0.02002315,,,15:24:10:00,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C007_210510BP,S-Gamut3.Cine/S-Log3,,,,,,,,15:33:59:00,,,F016C007_210510BP.mxf,,0,500,,,,,,Unknown,,1.5,,,016,4096x3024,,,,007,,0.02002315,,,15:33:57:16,,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C008_2105106U,S-Gamut3.Cine/S-Log3,,,,,,,,15:39:40:00,,,F016C008_2105106U.mxf,ND 1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,016,4096x3024,,X54,,008,,0.02002315,,,15:34:02:00,3,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C009_2105101N,S-Gamut3.Cine/S-Log3,,,,,,,,15:49:48:04,,,F016C009_2105101N.mxf,ND 1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,016,4096x3024,,X54,,009,,0.02002315,,,15:48:17:16,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T4,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C010_210510OC,S-Gamut3.Cine/S-Log3,,,,,,,,15:54:55:20,,,F016C010_210510OC.mxf,ND 1.5,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.5,,,016,4096x3024,,X54,,010,,0.02002315,,,15:51:20:16,2,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
,,,,,,1.0000,(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000),F,T2.3,,,Sony,00010694,MPC-3610,,/Volumes/spf_das_areca/INTERCEPTOR/RUSHES/20210510_2U_SDX6/Camera_Media/F016/F016CX7T/Clip/F016C011_210510W2,S-Gamut3.Cine/S-Log3,,,,,,,,16:22:18:00,,,F016C011_210510W2.mxf,ND 1.8,1,500,,1_SGamut3CineSLog3_To_LC-709.cube,1_SGamut3CineSLog3_To_LC-709.cube,,,Unknown,,1.8,,,016,4096x3024,,X54,,011,,0.02002315,,,16:11:27:04,1,Int 1,Int 2,Int 3,Int 4,,,,,,0,5600
